0.0,1.0002710424414254
1.0,0
0.5,1.0010584007152445
0.75,1.0002360559152725
0.875,0
0.8125,0.9947351224296108
0.84375,0.7477717879576711
0.859375,0
0.8515625,0.4529386325346593
0.85546875,0
0.853515625,0
0.8525390625,0.4188385199136542
0.84765625,0.6071831490704549
0.849609375,0.5473876537539613
0.8505859375,0.4959514475735845
0.845703125,0.6741284696932202
0.8466796875,0.672365525077924
0.8447265625,0.7442265333067756
0.828125,0.969676154138695
0.8359375,0.8998988451788117
0.83984375,0.8473370884510599
0.841796875,0.8282960377926377
0.8427734375,0.7532771657427478
0.83203125,0.9444347121639809
